step_arrived;step_collisions;step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_stopped;step_teleports;step_time;step_waiting
454;0;0;454;11;488;488;7.92;0.57;102.33;0.80;34;0;0;1754.00;0
454;0;0;454;8;488;488;7.86;0.57;102.33;0.80;34;0;0;1755.00;0
454;0;0;454;8;488;488;7.99;0.57;102.33;0.80;34;0;0;1756.00;0
454;0;0;454;7;489;489;8.11;0.58;102.33;0.80;35;0;0;1757.00;0
454;0;0;454;5;489;489;8.28;0.60;102.33;0.80;35;0;0;1758.00;0
454;0;0;454;3;489;489;8.89;0.64;102.33;0.80;35;0;0;1759.00;0
454;0;0;454;2;489;489;9.43;0.68;102.33;0.80;35;0;0;1760.00;0
454;0;1;454;1;490;490;9.75;0.70;102.33;0.80;36;0;0;1761.00;0
454;0;0;454;0;490;490;10.29;0.74;102.33;0.80;36;0;0;1762.00;0
454;0;0;454;0;490;490;10.77;0.78;102.33;0.80;36;0;0;1763.00;0
454;0;1;454;1;491;491;10.90;0.78;102.33;0.80;37;0;0;1764.00;0
454;0;1;454;0;491;491;11.50;0.83;102.33;0.80;37;0;0;1765.00;0
456;0;0;456;0;491;491;11.78;0.85;102.44;0.80;35;0;0;1766.00;0
456;0;0;456;0;491;491;12.14;0.87;102.44;0.80;35;0;0;1767.00;0
458;0;1;458;1;492;492;12.13;0.87;102.53;0.80;34;0;0;1768.00;0
458;0;0;458;0;492;492;12.32;0.89;102.53;0.80;34;0;0;1769.00;0
460;0;0;460;0;492;492;12.38;0.89;102.59;0.80;32;0;0;1770.00;0
460;0;1;460;0;492;492;12.57;0.90;102.59;0.80;32;0;0;1771.00;0
461;0;0;461;1;493;493;12.06;0.87;102.60;0.80;32;0;0;1772.00;0
462;0;0;462;0;493;493;12.34;0.89;102.65;0.80;31;0;0;1773.00;0
462;0;0;462;0;493;493;12.42;0.89;102.65;0.80;31;0;0;1774.00;0
464;0;1;464;1;494;494;12.14;0.87;102.69;0.80;30;0;0;1775.00;0
464;0;1;464;0;494;494;12.35;0.89;102.69;0.80;30;0;0;1776.00;0
466;0;1;466;0;494;494;12.68;0.91;102.69;0.80;28;0;0;1777.00;0
468;0;1;468;0;494;494;12.76;0.92;102.66;0.80;26;0;0;1778.00;0
468;0;1;468;1;495;495;12.60;0.91;102.66;0.80;27;0;0;1779.00;0
469;0;1;469;0;495;495;12.64;0.91;102.63;0.80;26;0;0;1780.00;0
470;0;1;470;0;495;495;12.77;0.92;102.59;0.80;25;0;0;1781.00;0
470;0;1;470;1;496;496;12.38;0.89;102.59;0.80;26;0;0;1782.00;0
471;0;1;471;0;496;496;12.64;0.91;102.55;0.80;25;0;0;1783.00;0
471;0;0;471;0;496;496;12.69;0.91;102.55;0.80;25;0;0;1784.00;0
471;0;0;471;0;496;496;12.85;0.93;102.55;0.80;25;0;0;1785.00;0
472;0;0;472;1;497;497;12.56;0.90;102.57;0.80;25;0;0;1786.00;0
472;0;0;472;0;497;497;12.80;0.92;102.57;0.80;25;0;0;1787.00;0
473;0;0;473;0;497;497;12.88;0.93;102.53;0.80;24;0;0;1788.00;0
473;0;0;473;0;497;497;12.93;0.93;102.53;0.80;24;0;0;1789.00;0
473;0;1;473;1;498;498;12.62;0.91;102.53;0.80;25;0;0;1790.00;0
474;0;1;474;0;498;498;12.77;0.92;102.53;0.80;24;0;0;1791.00;0
474;0;0;474;0;498;498;13.15;0.95;102.53;0.80;24;0;0;1792.00;0
474;0;1;474;1;499;499;12.50;0.90;102.53;0.80;25;0;0;1793.00;0
474;0;0;474;0;499;499;12.75;0.92;102.53;0.80;25;0;0;1794.00;0
474;0;0;474;0;499;499;12.97;0.93;102.53;0.80;25;0;0;1795.00;0
475;0;0;475;0;499;499;13.08;0.94;102.49;0.80;24;0;0;1796.00;0
476;0;0;476;1;500;500;12.48;0.90;102.45;0.80;24;0;0;1797.00;0
476;0;0;476;0;500;500;12.79;0.92;102.45;0.80;24;0;0;1798.00;0
476;0;0;476;0;500;500;12.82;0.92;102.45;0.80;24;0;0;1799.00;0
477;0;1;477;1;501;501;12.50;0.90;102.41;0.80;24;0;0;1800.00;0
477;0;1;477;0;501;501;12.64;0.91;102.41;0.80;24;0;0;1801.00;0
478;0;0;478;0;501;501;12.60;0.91;102.40;0.80;23;0;0;1802.00;0
478;0;0;478;0;501;501;12.58;0.91;102.40;0.80;23;0;0;1803.00;0
478;0;0;478;1;502;502;11.85;0.85;102.40;0.80;24;0;0;1804.00;0
479;0;0;479;0;502;502;11.77;0.85;102.36;0.80;23;0;0;1805.00;0
480;0;1;480;1;502;502;11.72;0.84;102.31;0.80;22;0;0;1806.00;0
480;0;0;480;1;502;502;11.95;0.86;102.31;0.80;22;0;0;1807.00;0
480;0;0;480;2;503;503;11.42;0.82;102.31;0.80;23;0;0;1808.00;0
480;0;0;480;1;503;503;11.57;0.83;102.31;0.80;23;0;0;1809.00;0
480;0;0;480;1;503;503;11.64;0.84;102.31;0.80;23;0;0;1810.00;0
480;0;1;480;2;504;504;11.11;0.80;102.31;0.80;24;0;0;1811.00;0
480;0;1;480;1;504;504;11.25;0.81;102.31;0.80;24;0;0;1812.00;0
480;0;0;480;1;504;504;11.30;0.81;102.31;0.80;24;0;0;1813.00;0
480;0;0;480;1;504;504;11.28;0.81;102.31;0.80;24;0;0;1814.00;0
480;0;0;480;2;505;505;10.63;0.76;102.31;0.80;25;0;0;1815.00;0
480;0;0;480;1;505;505;10.57;0.76;102.31;0.80;25;0;0;1816.00;0
480;0;1;480;2;505;505;10.55;0.76;102.31;0.80;25;0;0;1817.00;0
480;0;0;480;3;506;506;10.07;0.72;102.31;0.80;26;0;0;1818.00;0
480;0;0;480;3;506;506;10.19;0.73;102.31;0.80;26;0;0;1819.00;0
480;0;0;480;3;506;506;10.34;0.74;102.31;0.80;26;0;0;1820.00;0
480;0;0;480;3;506;506;10.34;0.74;102.31;0.80;26;0;0;1821.00;0
480;0;0;480;4;507;507;9.79;0.70;102.31;0.80;27;0;0;1822.00;0
480;0;0;480;4;507;507;9.75;0.70;102.31;0.80;27;0;0;1823.00;0
480;0;0;480;4;507;507;9.77;0.70;102.31;0.80;27;0;0;1824.00;0
480;0;1;480;5;507;507;9.72;0.70;102.31;0.80;27;0;0;1825.00;0
480;0;1;480;6;508;508;9.52;0.69;102.31;0.80;28;0;0;1826.00;0
480;0;0;480;5;508;508;9.56;0.69;102.31;0.80;28;0;0;1827.00;0
480;0;0;480;5;508;508;9.66;0.70;102.31;0.80;28;0;0;1828.00;0
480;0;0;480;6;509;509;9.47;0.68;102.31;0.80;29;0;0;1829.00;0
480;0;0;480;5;509;509;9.28;0.67;102.31;0.80;29;0;0;1830.00;0
480;0;0;480;6;509;509;9.17;0.66;102.31;0.80;29;0;0;1831.00;0
480;0;0;480;7;509;509;9.29;0.67;102.31;0.80;29;0;0;1832.00;0
480;0;0;480;8;510;510;9.01;0.65;102.31;0.80;30;0;0;1833.00;0
480;0;0;480;7;510;510;8.99;0.65;102.31;0.80;30;0;0;1834.00;0
480;0;0;480;8;510;510;9.00;0.65;102.31;0.80;30;0;0;1835.00;0
480;0;0;480;9;511;511;8.82;0.63;102.31;0.80;31;0;0;1836.00;0
480;0;0;480;8;511;511;8.93;0.64;102.31;0.80;31;0;0;1837.00;0
480;0;0;480;8;511;511;8.99;0.65;102.31;0.80;31;0;0;1838.00;0
480;0;0;480;8;511;511;9.11;0.66;102.31;0.80;31;0;0;1839.00;0
480;0;0;480;9;512;512;8.90;0.64;102.31;0.80;32;0;0;1840.00;0
480;0;0;480;8;512;512;8.85;0.64;102.31;0.80;32;0;0;1841.00;0
480;0;0;480;8;512;512;8.95;0.64;102.31;0.80;32;0;0;1842.00;0
480;0;0;480;8;512;512;8.63;0.62;102.31;0.80;32;0;0;1843.00;0
480;0;0;480;11;513;513;8.07;0.58;102.31;0.80;33;0;0;1844.00;0
480;0;0;480;8;513;513;7.85;0.57;102.31;0.80;33;0;0;1845.00;0
480;0;0;480;6;513;513;7.74;0.56;102.31;0.80;33;0;0;1846.00;0
480;0;0;480;5;514;514;7.59;0.55;102.31;0.80;34;0;0;1847.00;0
480;0;1;480;3;514;514;7.93;0.57;102.31;0.80;34;0;0;1848.00;0
480;0;0;480;2;514;514;8.36;0.60;102.31;0.80;34;0;0;1849.00;0
480;0;0;480;2;514;514;9.04;0.65;102.31;0.80;34;0;0;1850.00;0
480;0;0;480;2;515;515;9.50;0.68;102.31;0.80;35;0;0;1851.00;0
480;0;0;480;0;515;515;10.02;0.72;102.31;0.80;35;0;0;1852.00;0
480;0;1;480;0;515;515;10.61;0.76;102.31;0.80;35;0;0;1853.00;0
480;0;1;480;1;516;516;10.64;0.77;102.31;0.80;36;0;0;1854.00;0
481;0;0;481;0;516;516;11.09;0.80;102.35;0.80;35;0;0;1855.00;0
482;0;0;482;0;516;516;11.53;0.83;102.40;0.80;34;0;0;1856.00;0
483;0;1;483;0;516;516;11.93;0.86;102.40;0.80;33;0;0;1857.00;0
483;0;0;483;1;517;517;11.92;0.86;102.40;0.80;34;0;0;1858.00;0
485;0;0;485;0;517;517;12.24;0.88;102.47;0.80;32;0;0;1859.00;0
486;0;0;486;0;517;517;12.62;0.91;102.50;0.80;31;0;0;1860.00;0
487;0;1;487;0;517;517;12.63;0.91;102.51;0.80;30;0;0;1861.00;0
487;0;1;487;1;518;518;12.43;0.89;102.51;0.80;31;0;0;1862.00;0
489;0;1;489;0;518;518;12.61;0.91;102.54;0.80;29;0;0;1863.00;0
489;0;0;489;0;518;518;12.75;0.92;102.54;0.80;29;0;0;1864.00;0
490;0;0;490;1;519;519;12.23;0.88;102.51;0.80;29;0;0;1865.00;0
492;0;0;492;0;519;519;12.32;0.89;102.50;0.80;27;0;0;1866.00;0
492;0;0;492;0;519;519;12.48;0.90;102.50;0.80;27;0;0;1867.00;0
494;0;0;494;0;519;519;12.62;0.91;102.46;0.80;25;0;0;1868.00;0
495;0;0;495;1;520;520;12.21;0.88;102.46;0.80;25;0;0;1869.00;0
495;0;0;495;0;520;520;12.40;0.89;102.46;0.80;25;0;0;1870.00;0
496;0;0;496;0;520;520;12.53;0.90;102.45;0.80;24;0;0;1871.00;0
496;0;0;496;1;521;521;12.14;0.87;102.45;0.80;25;0;0;1872.00;0
497;0;0;497;0;521;521;12.41;0.89;102.44;0.80;24;0;0;1873.00;0
497;0;0;497;0;521;521;12.63;0.91;102.44;0.80;24;0;0;1874.00;0
497;0;0;497;0;521;521;12.60;0.91;102.44;0.80;24;0;0;1875.00;0
497;0;0;497;1;522;522;12.30;0.89;102.44;0.80;25;0;0;1876.00;0
499;0;0;499;0;522;522;12.30;0.89;102.35;0.80;23;0;0;1877.00;0
499;0;1;499;0;522;522;12.30;0.89;102.35;0.80;23;0;0;1878.00;0
499;0;0;499;0;522;522;12.54;0.90;102.35;0.80;23;0;0;1879.00;0
499;0;0;499;1;523;523;11.99;0.86;102.35;0.80;24;0;0;1880.00;0
499;0;0;499;0;523;523;12.19;0.88;102.35;0.80;24;0;0;1881.00;0
499;0;0;499;0;523;523;12.29;0.88;102.35;0.80;24;0;0;1882.00;0
500;0;0;500;1;524;524;11.89;0.86;102.34;0.80;24;0;0;1883.00;0
500;0;0;500;0;524;524;12.17;0.88;102.34;0.80;24;0;0;1884.00;0
500;0;1;500;0;524;524;12.48;0.90;102.34;0.80;24;0;0;1885.00;0
500;0;0;500;0;524;524;12.60;0.91;102.34;0.80;24;0;0;1886.00;0
500;0;0;500;1;525;525;11.98;0.86;102.34;0.80;25;0;0;1887.00;0
500;0;0;500;0;525;525;12.02;0.87;102.34;0.80;25;0;0;1888.00;0
500;0;0;500;0;525;525;12.02;0.87;102.34;0.80;25;0;0;1889.00;0
500;0;0;500;1;526;526;11.69;0.84;102.34;0.80;26;0;0;1890.00;0
500;0;0;500;1;526;526;11.75;0.85;102.34;0.80;26;0;0;1891.00;0
500;0;0;500;1;526;526;11.95;0.86;102.34;0.80;26;0;0;1892.00;0
502;0;1;502;1;526;526;11.95;0.86;102.29;0.80;24;0;0;1893.00;0
502;0;1;502;2;527;527;11.69;0.84;102.29;0.80;25;0;0;1894.00;0
503;0;0;503;1;527;527;11.68;0.84;102.24;0.80;24;0;0;1895.00;0
504;0;0;504;1;527;527;11.92;0.86;102.22;0.80;23;0;0;1896.00;0
504;0;0;504;1;527;527;12.05;0.87;102.22;0.80;23;0;0;1897.00;0
504;0;0;504;2;528;528;11.69;0.84;102.22;0.80;24;0;0;1898.00;0
504;0;0;504;1;528;528;11.81;0.85;102.22;0.80;24;0;0;1899.00;0
504;0;1;504;1;528;528;11.81;0.85;102.22;0.80;24;0;0;1900.00;0
504;0;0;504;2;529;529;11.33;0.82;102.22;0.80;25;0;0;1901.00;0
504;0;0;504;1;529;529;11.37;0.82;102.22;0.80;25;0;0;1902.00;0
504;0;0;504;1;529;529;11.46;0.83;102.22;0.80;25;0;0;1903.00;0
504;0;0;504;1;529;529;11.34;0.82;102.22;0.80;25;0;0;1904.00;0
504;0;1;504;2;530;530;11.06;0.80;102.22;0.80;26;0;0;1905.00;0
504;0;1;504;2;530;530;10.72;0.77;102.22;0.80;26;0;0;1906.00;0
504;0;0;504;2;530;530;10.36;0.75;102.22;0.80;26;0;0;1907.00;0
504;0;0;504;3;531;531;9.76;0.70;102.22;0.80;27;0;0;1908.00;0
504;0;0;504;3;531;531;9.77;0.70;102.22;0.80;27;0;0;1909.00;0
504;0;0;504;3;531;531;9.79;0.71;102.22;0.80;27;0;0;1910.00;0
504;0;0;504;5;531;531;9.91;0.71;102.22;0.80;27;0;0;1911.00;0
504;0;0;504;6;532;532;9.58;0.69;102.22;0.80;28;0;0;1912.00;0
504;0;0;504;6;532;532;9.56;0.69;102.22;0.80;28;0;0;1913.00;0
504;0;1;504;6;532;532;9.73;0.70;102.22;0.80;28;0;0;1914.00;0
504;0;0;504;6;532;532;9.73;0.70;102.22;0.80;28;0;0;1915.00;0
504;0;0;504;7;533;533;9.52;0.69;102.22;0.80;29;0;0;1916.00;0
504;0;0;504;6;533;533;9.52;0.69;102.22;0.80;29;0;0;1917.00;0
504;0;0;504;6;533;533;9.71;0.70;102.22;0.80;29;0;0;1918.00;0
504;0;0;504;7;534;534;9.45;0.68;102.22;0.80;30;0;0;1919.00;0
504;0;0;504;6;534;534;9.74;0.70;102.22;0.80;30;0;0;1920.00;0
504;0;0;504;6;534;534;9.84;0.71;102.22;0.80;30;0;0;1921.00;0
504;0;0;504;6;534;534;9.98;0.72;102.22;0.80;30;0;0;1922.00;0
504;0;0;504;7;535;535;9.55;0.69;102.22;0.80;31;0;0;1923.00;0
504;0;0;504;6;535;535;9.66;0.70;102.22;0.80;31;0;0;1924.00;0
504;0;0;504;6;535;535;9.44;0.68;102.22;0.80;31;0;0;1925.00;0
504;0;0;504;9;536;536;9.25;0.67;102.22;0.80;32;0;0;1926.00;0
504;0;0;504;8;536;536;9.37;0.67;102.22;0.80;32;0;0;1927.00;0
504;0;0;504;8;536;536;9.46;0.68;102.22;0.80;32;0;0;1928.00;0
504;0;0;504;8;536;536;9.53;0.69;102.22;0.80;32;0;0;1929.00;0
504;0;0;504;9;537;537;9.30;0.67;102.22;0.80;33;0;0;1930.00;0
504;0;0;504;8;537;537;9.40;0.68;102.22;0.80;33;0;0;1931.00;0
504;0;0;504;8;537;537;9.11;0.66;102.22;0.80;33;0;0;1932.00;0
504;0;1;504;9;537;537;8.71;0.63;102.22;0.80;33;0;0;1933.00;0
504;0;0;504;11;538;538;8.04;0.58;102.22;0.80;34;0;0;1934.00;0
504;0;0;504;9;538;538;8.06;0.58;102.22;0.80;34;0;0;1935.00;0
504;0;0;504;7;538;538;8.04;0.58;102.22;0.80;34;0;0;1936.00;0
504;0;0;504;7;539;539;8.07;0.58;102.22;0.80;35;0;0;1937.00;0
504;0;1;504;6;539;539;8.40;0.60;102.22;0.80;35;0;0;1938.00;0
504;0;0;504;4;539;539;8.78;0.63;102.22;0.80;35;0;0;1939.00;0
504;0;0;504;2;539;539;9.27;0.67;102.22;0.80;35;0;0;1940.00;0
504;0;0;504;2;540;540;9.47;0.68;102.22;0.80;36;0;0;1941.00;0
504;0;1;504;0;540;540;9.92;0.71;102.22;0.80;36;0;0;1942.00;0
504;0;0;504;0;540;540;10.63;0.77;102.22;0.80;36;0;0;1943.00;0
504;0;0;504;1;541;541;11.07;0.80;102.22;0.80;37;0;0;1944.00;0
504;0;0;504;0;541;541;11.33;0.82;102.22;0.80;37;0;0;1945.00;0
505;0;1;505;0;541;541;11.79;0.85;102.28;0.80;36;0;0;1946.00;0
506;0;0;506;0;541;541;12.23;0.88;102.35;0.80;35;0;0;1947.00;0
508;0;1;508;1;542;542;12.27;0.88;102.42;0.80;34;0;0;1948.00;0
509;0;0;509;0;542;542;12.61;0.91;102.44;0.80;33;0;0;1949.00;0
510;0;0;510;0;542;542;12.96;0.93;102.49;0.80;32;0;0;1950.00;0
511;0;0;511;0;542;542;12.96;0.93;102.50;0.80;31;0;0;1951.00;0
512;0;0;512;1;543;543;12.68;0.91;102.52;0.80;31;0;0;1952.00;0
513;0;0;513;0;543;543;12.70;0.91;102.52;0.80;30;0;0;1953.00;0
513;0;0;513;0;543;543;12.97;0.93;102.52;0.80;30;0;0;1954.00;0
515;0;1;515;1;544;544;12.60;0.91;102.55;0.80;29;0;0;1955.00;0
516;0;1;516;0;544;544;12.96;0.93;102.53;0.80;28;0;0;1956.00;0
517;0;1;517;0;544;544;13.29;0.96;102.54;0.80;27;0;0;1957.00;0
518;0;1;518;0;544;544;13.35;0.96;102.50;0.80;26;0;0;1958.00;0
519;0;1;519;1;545;545;13.07;0.94;102.51;0.80;26;0;0;1959.00;0
520;0;1;520;0;545;545;13.04;0.94;102.47;0.80;25;0;0;1960.00;0
522;0;0;522;0;545;545;13.42;0.97;102.41;0.80;23;0;0;1961.00;0
523;0;0;523;1;546;546;12.97;0.93;102.37;0.80;23;0;0;1962.00;0
523;0;0;523;0;546;546;13.27;0.96;102.37;0.80;23;0;0;1963.00;0
523;0;0;523;0;546;546;13.36;0.96;102.37;0.80;23;0;0;1964.00;0
523;0;0;523;0;546;546;13.53;0.97;102.37;0.80;23;0;0;1965.00;0
523;0;0;523;1;547;547;13.23;0.95;102.37;0.80;24;0;0;1966.00;0
523;0;0;523;0;547;547;13.22;0.95;102.37;0.80;24;0;0;1967.00;0
523;0;0;523;0;547;547;13.35;0.96;102.37;0.80;24;0;0;1968.00;0
524;0;0;524;0;547;547;13.56;0.98;102.34;0.80;23;0;0;1969.00;0
524;0;0;524;1;548;548;13.07;0.94;102.34;0.80;24;0;0;1970.00;0
525;0;1;525;0;548;548;13.21;0.95;102.30;0.80;23;0;0;1971.00;0
526;0;1;526;0;548;548;13.52;0.97;102.30;0.80;22;0;0;1972.00;0
526;0;0;526;1;549;549;13.12;0.94;102.30;0.80;23;0;0;1973.00;0
526;0;0;526;0;549;549;13.24;0.95;102.30;0.80;23;0;0;1974.00;0
526;0;0;526;0;549;549;13.40;0.96;102.30;0.80;23;0;0;1975.00;0
527;0;0;527;0;549;549;13.48;0.97;102.26;0.80;22;0;0;1976.00;0
527;0;0;527;1;550;550;13.12;0.94;102.26;0.80;23;0;0;1977.00;0
527;0;0;527;0;550;550;13.24;0.95;102.26;0.80;23;0;0;1978.00;0
527;0;0;527;0;550;550;13.50;0.97;102.26;0.80;23;0;0;1979.00;0
528;0;0;528;1;551;551;12.75;0.92;102.23;0.80;23;0;0;1980.00;0
528;0;0;528;0;551;551;12.88;0.93;102.23;0.80;23;0;0;1981.00;0
529;0;1;529;0;551;551;12.68;0.91;102.19;0.80;22;0;0;1982.00;0
529;0;0;529;1;551;551;12.65;0.91;102.19;0.80;22;0;0;1983.00;0
529;0;0;529;2;552;552;12.25;0.88;102.19;0.80;23;0;0;1984.00;0
530;0;0;530;1;552;552;11.91;0.86;102.14;0.80;22;0;0;1985.00;0
530;0;0;530;1;552;552;11.76;0.85;102.14;0.80;22;0;0;1986.00;0
530;0;1;530;1;552;552;11.65;0.84;102.14;0.80;22;0;0;1987.00;0
530;0;0;530;3;553;553;11.13;0.80;102.14;0.80;23;0;0;1988.00;0
530;0;0;530;2;553;553;11.24;0.81;102.14;0.80;23;0;0;1989.00;0
530;0;0;530;2;553;553;11.36;0.82;102.14;0.80;23;0;0;1990.00;0
530;0;0;530;3;554;554;10.76;0.77;102.14;0.80;24;0;0;1991.00;0
530;0;0;530;2;554;554;10.74;0.77;102.14;0.80;24;0;0;1992.00;0
530;0;0;530;2;554;554;10.54;0.76;102.14;0.80;24;0;0;1993.00;0
530;0;1;530;2;554;554;10.42;0.75;102.14;0.80;24;0;0;1994.00;0
530;0;1;530;3;555;555;9.94;0.72;102.14;0.80;25;0;0;1995.00;0
530;0;0;530;3;555;555;9.86;0.71;102.14;0.80;25;0;0;1996.00;0
530;0;0;530;3;555;555;9.87;0.71;102.14;0.80;25;0;0;1997.00;0
530;0;0;530;5;556;556;9.54;0.69;102.14;0.80;26;0;0;1998.00;0
530;0;0;530;4;556;556;9.66;0.70;102.14;0.80;26;0;0;1999.00;0
530;0;0;530;4;556;556;9.78;0.70;102.14;0.80;26;0;0;2000.00;0
530;0;0;530;4;556;556;9.85;0.71;102.14;0.80;26;0;0;2001.00;0
530;0;1;530;5;557;557;9.66;0.70;102.14;0.80;27;0;0;2002.00;0
530;0;1;530;4;557;557;9.70;0.70;102.14;0.80;27;0;0;2003.00;0
530;0;0;530;4;557;557;9.57;0.69;102.14;0.80;27;0;0;2004.00;0
530;0;0;530;5;557;557;9.42;0.68;102.14;0.80;27;0;0;2005.00;0
530;0;0;530;6;558;558;9.16;0.66;102.14;0.80;28;0;0;2006.00;0
530;0;0;530;5;558;558;9.33;0.67;102.14;0.80;28;0;0;2007.00;0
530;0;0;530;5;558;558;9.42;0.68;102.14;0.80;28;0;0;2008.00;0
530;0;0;530;6;559;559;8.80;0.63;102.14;0.80;29;0;0;2009.00;0
530;0;0;530;6;559;559;8.85;0.64;102.14;0.80;29;0;0;2010.00;0
530;0;0;530;7;559;559;8.91;0.64;102.14;0.80;29;0;0;2011.00;0
530;0;0;530;7;559;559;8.91;0.64;102.14;0.80;29;0;0;2012.00;0
530;0;1;530;8;560;560;8.70;0.63;102.14;0.80;30;0;0;2013.00;0
530;0;0;530;7;560;560;8.79;0.63;102.14;0.80;30;0;0;2014.00;0
530;0;1;530;8;560;560;8.71;0.63;102.14;0.80;30;0;0;2015.00;0
530;0;1;530;9;561;561;8.46;0.61;102.14;0.80;31;0;0;2016.00;0
530;0;1;530;8;561;561;8.45;0.61;102.14;0.80;31;0;0;2017.00;0
530;0;1;530;8;561;561;8.50;0.61;102.14;0.80;31;0;0;2018.00;0
530;0;1;530;8;561;561;8.52;0.61;102.14;0.80;31;0;0;2019.00;0
530;0;1;530;9;562;562;8.34;0.60;102.14;0.80;32;0;0;2020.00;0
530;0;1;530;8;562;562;8.24;0.59;102.14;0.80;32;0;0;2021.00;0
530;0;1;530;8;562;562;8.31;0.60;102.14;0.80;32;0;0;2022.00;0
530;0;0;530;8;562;562;8.02;0.58;102.14;0.80;32;0;0;2023.00;0
530;0;1;530;10;563;563;7.45;0.54;102.14;0.80;33;0;0;2024.00;0
530;0;1;530;8;563;563;7.44;0.54;102.14;0.80;33;0;0;2025.00;0
530;0;1;530;7;563;563;7.59;0.55;102.14;0.80;33;0;0;2026.00;0
530;0;0;530;7;564;564;7.60;0.55;102.14;0.80;34;0;0;2027.00;0
530;0;0;530;5;564;564;8.20;0.59;102.14;0.80;34;0;0;2028.00;0
530;0;0;530;4;564;564;8.71;0.63;102.14;0.80;34;0;0;2029.00;0
530;0;0;530;2;564;564;9.33;0.67;102.14;0.80;34;0;0;2030.00;0
530;0;1;530;1;565;565;9.75;0.70;102.14;0.80;35;0;0;2031.00;0
530;0;0;530;0;565;565;10.32;0.74;102.14;0.80;35;0;0;2032.00;0
530;0;0;530;0;565;565;10.97;0.79;102.14;0.80;35;0;0;2033.00;0
530;0;0;530;1;566;566;11.20;0.81;102.14;0.80;36;0;0;2034.00;0
531;0;1;531;0;566;566;11.73;0.84;102.18;0.80;35;0;0;2035.00;0
532;0;0;532;0;566;566;12.19;0.88;102.23;0.80;34;0;0;2036.00;0
532;0;0;532;0;566;566;12.63;0.91;102.23;0.80;34;0;0;2037.00;0
534;0;0;534;1;567;567;12.55;0.90;102.30;0.80;33;0;0;2038.00;0
534;0;0;534;0;567;567;12.81;0.92;102.30;0.80;33;0;0;2039.00;0
536;0;1;536;0;567;567;12.96;0.93;102.33;0.80;31;0;0;2040.00;0
537;0;1;537;0;567;567;12.92;0.93;102.35;0.80;30;0;0;2041.00;0
538;0;1;538;1;568;568;12.58;0.91;102.38;0.80;30;0;0;2042.00;0
539;0;0;539;0;568;568;12.55;0.90;102.37;0.80;29;0;0;2043.00;0
540;0;0;540;0;568;568;13.02;0.94;102.38;0.80;28;0;0;2044.00;0
541;0;0;541;1;569;569;12.57;0.90;102.37;0.80;28;0;0;2045.00;0
543;0;0;543;0;569;569;12.60;0.91;102.35;0.80;26;0;0;2046.00;0
544;0;0;544;0;569;569;12.70;0.91;102.34;0.80;25;0;0;2047.00;0
544;0;0;544;0;569;569;12.85;0.92;102.34;0.80;25;0;0;2048.00;0
544;0;1;544;1;570;570;12.50;0.90;102.34;0.80;26;0;0;2049.00;0
544;0;1;544;0;570;570;12.81;0.92;102.34;0.80;26;0;0;2050.00;0
544;0;1;544;0;570;570;12.84;0.92;102.34;0.80;26;0;0;2051.00;0
544;0;1;544;1;571;571;12.36;0.89;102.34;0.80;27;0;0;2052.00;0
546;0;1;546;0;571;571;12.51;0.90;102.30;0.80;25;0;0;2053.00;0
547;0;0;547;0;571;571;12.89;0.93;102.28;0.80;24;0;0;2054.00;0
548;0;0;548;0;571;571;12.97;0.93;102.24;0.80;23;0;0;2055.00;0
548;0;0;548;1;572;572;12.64;0.91;102.24;0.80;24;0;0;2056.00;0
548;0;0;548;0;572;572;12.59;0.91;102.24;0.80;24;0;0;2057.00;0
548;0;0;548;0;572;572;12.82;0.92;102.24;0.80;24;0;0;2058.00;0
549;0;0;549;0;572;572;12.89;0.93;102.21;0.80;23;0;0;2059.00;0
549;0;1;549;1;573;573;12.56;0.90;102.21;0.80;24;0;0;2060.00;0
549;0;1;549;0;573;573;12.70;0.91;102.21;0.80;24;0;0;2061.00;0
549;0;0;549;0;573;573;12.86;0.93;102.21;0.80;24;0;0;2062.00;0
549;0;0;549;1;574;574;12.37;0.89;102.21;0.80;25;0;0;2063.00;0
550;0;0;550;0;574;574;12.67;0.91;102.18;0.80;24;0;0;2064.00;0
551;0;0;551;0;574;574;12.60;0.91;102.16;0.80;23;0;0;2065.00;0
552;0;0;552;0;574;574;12.73;0.92;102.12;0.80;22;0;0;2066.00;0
552;0;0;552;1;575;575;12.12;0.87;102.12;0.80;23;0;0;2067.00;0
552;0;1;552;0;575;575;12.42;0.89;102.12;0.80;23;0;0;2068.00;0
552;0;0;552;0;575;575;12.69;0.91;102.12;0.80;23;0;0;2069.00;0
552;0;0;552;1;576;576;12.15;0.87;102.12;0.80;24;0;0;2070.00;0
553;0;0;553;0;576;576;12.21;0.88;102.07;0.80;23;0;0;2071.00;0
554;0;0;554;0;576;576;12.23;0.88;102.03;0.80;22;0;0;2072.00;0
554;0;1;554;0;576;576;12.15;0.88;102.03;0.80;22;0;0;2073.00;0
554;0;0;554;1;577;577;11.79;0.85;102.03;0.80;23;0;0;2074.00;0
555;0;0;555;0;577;577;11.84;0.85;102.00;0.80;22;0;0;2075.00;0
555;0;0;555;0;577;577;11.72;0.84;102.00;0.80;22;0;0;2076.00;0
